station_id,station_name,stream_code,upstream_1,upstream_1_name,upstream_2,upstream_2_name,fit_start,fit_end,freq,method,lag_steps_upstream_1,reliable_upstream_1,max_corr_upstream_1,n_effective_upstream_1,fallback_reason_upstream_1,ccf_input_branch_upstream_1,missing_rate_joint_upstream_1,max_interp_run_upstream_1,lag_steps_upstream_2,reliable_upstream_2,max_corr_upstream_2,n_effective_upstream_2,fallback_reason_upstream_2,ccf_input_branch_upstream_2,missing_rate_joint_upstream_2,max_interp_run_upstream_2
1006693,궁촌,1006,1006690,원주시(문막교),1006685,원주시(봉미교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1006694,반계,1006,1006693,궁촌,1006690,원주시(문막교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007604,안성시(한평교),1007,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1007605,이천시(장호원교),1007,1007604,안성시(한평교),,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,3.0,True,1226.6216178236843,12683.0,,interpolated,0.04462121212121217,24.0,,,,,no_upstream_mapping,,,
1007606,안성시(두현교),1007,1007605,이천시(장호원교),1007604,안성시(한평교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007608,이천시(고당교),1007,1007606,안성시(두현교),1007605,이천시(장호원교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007609,음성군(병암교),1007,1007608,이천시(고당교),1007606,안성시(두현교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007610,음성군(총천교),1007,1007609,음성군(병암교),1007608,이천시(고당교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007613,음성군(상우교),1007,1007610,음성군(총천교),1007609,음성군(병암교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007615,여주시(원부교),1007,1007613,음성군(상우교),1007610,음성군(총천교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,4.0,True,495.57126986248846,13200.0,,interpolated,0.0,0.0
1007617,여주시(삼합교),1007,1007615,여주시(원부교),1007613,음성군(상우교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,2.0,True,2392.8925114617773,13200.0,,interpolated,0.0,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007620,여주시(강천리),1007,1007617,여주시(삼합교),1007615,여주시(원부교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,2.0,True,2555.5373414282026,13200.0,,interpolated,0.0,0.0,6.0,True,2335.242722456095,13200.0,,interpolated,0.0,0.0
1007625,여주시(남한강교),1007,1007620,여주시(강천리),1007617,여주시(삼합교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,True,2342.6671789772727,13200.0,,interpolated,0.0,0.0,2.0,True,1551.4094396205578,13200.0,,interpolated,0.0,0.0
1007626,여주시(용은교),1007,1007625,여주시(남한강교),1007620,여주시(강천리),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007633,강천보(상류),1007,1007626,여주시(용은교),1007625,여주시(남한강교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,True,1065.4965587954546,13200.0,,interpolated,0.0,0.0
1007634,강천보(하류),1007,1007633,강천보(상류),1007626,여주시(용은교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,1.0,True,1878.4371502691863,13091.0,,interpolated,0.012575757575757573,24.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007635,여주시(여주대교),1007,1007634,강천보(하류),1007633,강천보(상류),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,True,3619.667917439928,13091.0,,interpolated,0.012575757575757573,24.0,1.0,True,1195.2675838028617,13200.0,,interpolated,0.0,0.0
1007637,여주시(당우교),1007,1007635,여주시(여주대교),1007634,강천보(하류),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007639,여주보(상류),1007,1007637,여주시(당우교),1007635,여주시(여주대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,True,1200.052292159091,13200.0,,interpolated,0.00037878787878786735,5.0
1007640,여주시(율극교),1007,1007639,여주보(상류),1007637,여주시(당우교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,True,445.10375977272747,13200.0,,interpolated,0.00037878787878786735,5.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007641,여주보(하류),1007,1007640,여주시(율극교),1007639,여주보(상류),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,8.0,True,1901.7317349056545,13195.0,,interpolated,0.0021969696969696972,24.0,1.0,True,2070.27064740028,13195.0,,interpolated,0.0025757575757575646,24.0
1007642,이천시(동산교),1007,1007641,여주보(하류),1007640,여주시(율극교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,True,1099.790872216749,13195.0,,interpolated,0.0021969696969696972,24.0,0.0,True,344.12829551515165,13200.0,,interpolated,0.0,0.0
1007645,이천시(복하교),1007,1007642,이천시(동산교),1007641,여주보(하류),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,1.0,True,345.6059828366346,13200.0,,interpolated,0.0,0.0,0.0,True,1758.167988753316,13195.0,,interpolated,0.0021969696969696972,24.0
1007650,여주시(흥천대교),1007,1007645,이천시(복하교),1007642,이천시(동산교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,True,990.8943351363636,13200.0,,interpolated,0.0,0.0,1.0,True,506.0009124330096,13200.0,,interpolated,0.0,0.0
1007653,대평,1007,1007650,여주시(흥천대교),1007645,이천시(복하교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007655,여주시(양촌교),1007,1007653,대평,1007650,여주시(흥천대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,1.0,True,1566.7481015851658,13200.0,,interpolated,0.0,0.0
1007656,여주저류지,1007,1007655,여주시(양촌교),1007653,대평,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007662,이포보(상류),1007,1007656,여주저류지,1007655,여주시(양촌교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,3.0,True,1112.8458987018323,13200.0,,interpolated,0.0,0.0
1007664,이포보(하류),1007,1007662,이포보(상류),1007656,여주저류지,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,1.0,True,2324.295444210753,13200.0,,interpolated,0.0,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007672,금사,1007,1007664,이포보(하류),1007662,이포보(상류),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007680,양평군(흑천교),1007,1007672,금사,1007664,이포보(하류),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,True,890.5342043636364,13200.0,,interpolated,0.0,0.0
1007685,양평군(양평교),1007,1007680,양평군(흑천교),1007672,금사,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,10.0,True,290.98704150220385,13200.0,,interpolated,0.0,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007687,양평군(여물교),1007,1007685,양평군(양평교),1007680,양평군(흑천교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007688,양평군(보룡교),1007,1007687,양평군(여물교),1007685,양평군(양평교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007690,양평군(봉상교),1007,1007688,양평군(보룡교),1007687,양평군(여물교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007695,양평군(다문교),1007,1007690,양평군(봉상교),1007688,양평군(보룡교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1007697,양평군(신원리),1007,1007695,양평군(다문교),1007690,양평군(봉상교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,28.0,True,-49.48600769245179,13200.0,,interpolated,0.0,0.0
1009652,화천군(평화나래교),1009,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1010630,약수교,1010,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1010631,양구군(양지교),1010,1010630,약수교,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,,,,,no_upstream_mapping,,,
1010633,양구군(송청제2교),1010,1010631,양구군(양지교),1010630,약수교,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1010635,하리교,1010,1010633,양구군(송청제2교),1010631,양구군(양지교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1010640,양구군(각시교),1010,1010635,하리교,1010633,양구군(송청제2교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1010642,남전교,1010,1010640,양구군(각시교),1010635,하리교,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1010660,화천군(화천댐),1010,1010642,남전교,1010640,양구군(각시교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1010670,화천군(오작교),1010,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1010673,화천군(신대교),1010,1010660,화천군(화천댐),1010660,화천군(화천댐),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1010674,화천군(신읍교),1010,1010673,화천군(신대교),,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,,,,,no_upstream_mapping,,,
1010677,용신교,1010,1010674,화천군(신읍교),1010673,화천군(신대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1010680,화천군(화천대교),1010,1010677,용신교,1010674,화천군(신읍교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1010684,오탄교,1010,1010680,화천군(화천대교),1010677,용신교,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1010686,화천군(일광교),1010,1010684,오탄교,1010680,화천군(화천대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1010690,춘천시(춘천댐),1010,1010686,화천군(일광교),1010684,오탄교,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1010695,춘천시(춘천댐하류),1010,1010690,춘천시(춘천댐),1010686,화천군(일광교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1011620,인제군(반월촌교),1011,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1011640,인제군(십이선녀교),1011,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1011650,인제군(어두원교),1011,1011640,인제군(십이선녀교),1011620,인제군(반월촌교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1011690,인제군(원통리),1011,1011650,인제군(어두원교),1011640,인제군(십이선녀교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1011693,인제군(도리촌교),1011,1011690,인제군(원통리),1011650,인제군(어두원교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1011695,인제군(리빙스턴교),1011,1011693,인제군(도리촌교),1011690,인제군(원통리),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1012625,홍천군(가덕교),1012,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1012630,인제군(왕성동교),1012,1012625,홍천군(가덕교),,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,,,,,no_upstream_mapping,,,
1012635,인제군(양지교),1012,1012630,인제군(왕성동교),1012625,홍천군(가덕교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1012638,인제군(진동2교),1012,1012635,인제군(양지교),1012630,인제군(왕성동교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1012639,인제군(서호교),1012,1012638,인제군(진동2교),1012635,인제군(양지교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1012640,인제군(현리교),1012,1012639,인제군(서호교),1012638,인제군(진동2교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1012645,인제군(하죽천교),1012,1012640,인제군(현리교),1012639,인제군(서호교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1012650,인제군(원대교),1012,1012645,인제군(하죽천교),1012640,인제군(현리교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1012657,인제군(살구미교),1012,1012650,인제군(원대교),1012645,인제군(하죽천교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1012670,인제군(양구교),1012,1012657,인제군(살구미교),1012650,인제군(원대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1012685,춘천시(천전리),1012,1012670,인제군(양구교),1012657,인제군(살구미교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1012688,춘천시(소양6교),1012,1012685,춘천시(천전리),1012670,인제군(양구교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1013610,춘천시(효자교),1013,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1013620,목동교,1013,1013610,춘천시(효자교),,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,,,,,no_upstream_mapping,,,
1013637,춘천시(소양2교),1013,1013620,목동교,1013610,춘천시(효자교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1013643,춘천시(팔미3교),1013,1013637,춘천시(소양2교),1013620,목동교,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1013645,춘천시(강촌교),1013,1013643,춘천시(팔미3교),1013637,춘천시(소양2교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1013650,가평군(제령교),1013,1013645,춘천시(강촌교),1013643,춘천시(팔미3교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1013651,가평군(화악교),1013,1013650,가평군(제령교),1013645,춘천시(강촌교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1013655,가평군(가평교),1013,1013651,가평군(화악교),1013650,가평군(제령교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1014618,홍천군(용호대교),1014,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1014620,홍천군(용선교),1014,1014618,홍천군(용호대교),,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,,,,,no_upstream_mapping,,,
1014622,홍천군(지다치교),1014,1014620,홍천군(용선교),1014618,홍천군(용호대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1014630,홍천군(주음치교),1014,1014622,홍천군(지다치교),1014620,홍천군(용선교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1014635,홍천강(성포교),1014,1014630,홍천군(주음치교),1014622,홍천군(지다치교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1014637,홍천군(군업1교),1014,1014635,홍천강(성포교),1014630,홍천군(주음치교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1014640,홍천군(굴운교),1014,1014637,홍천군(군업1교),1014635,홍천강(성포교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1014645,홍천군(귀미뜰교),1014,1014640,홍천군(굴운교),1014637,홍천군(군업1교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1014650,홍천군(홍천교),1014,1014645,홍천군(귀미뜰교),1014640,홍천군(굴운교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1014652,홍천군(화계교),1014,1014650,홍천군(홍천교),1014645,홍천군(귀미뜰교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1014664,홍천군(용수교),1014,1014652,홍천군(화계교),1014650,홍천군(홍천교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1014665,홍천군(남노일대교),1014,1014664,홍천군(용수교),1014652,홍천군(화계교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1014680,홍천군(반곡교),1014,1014665,홍천군(남노일대교),1014664,홍천군(용수교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1014690,춘천시(충의대교),1014,1014680,홍천군(반곡교),1014665,홍천군(남노일대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1014695,한덕교,1014,1014690,춘천시(충의대교),1014680,홍천군(반곡교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1014696,홍천군(모곡교),1014,1014695,한덕교,1014690,춘천시(충의대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1015611,가평군(신상교),1015,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1015620,가평군(대보교),1015,1015611,가평군(신상교),,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,,,,,no_upstream_mapping,,,
1015630,산장제1교,1015,1015620,가평군(대보교),1015611,가평군(신상교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1015636,가평군(선촌2교),1015,1015630,산장제1교,1015620,가평군(대보교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1015640,가평군(청평댐),1015,1015636,가평군(선촌2교),1015630,산장제1교,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1015644,가평군(청평교),1015,1015640,가평군(청평댐),1015636,가평군(선촌2교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1015645,가평군(신청평대교),1015,1015644,가평군(청평교),1015640,가평군(청평댐),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1015655,가평군(오류동교),1015,1015645,가평군(신청평대교),1015644,가평군(청평교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1015680,남양주시(삼봉리),1015,1015655,가평군(오류동교),1015645,가평군(신청평대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1016601,용인시(마전교),1016,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1016606,광주시(동림3교),1016,1016601,용인시(마전교),,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,,,,,no_upstream_mapping,,,
1016607,용인시(월촌교),1016,1016606,광주시(동림3교),1016601,용인시(마전교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1016645,광주시(오포대교),1016,1016607,용인시(월촌교),1016606,광주시(동림3교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1016650,광주시(경안교),1016,1016645,광주시(오포대교),1016607,용인시(월촌교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1016651,광주시(파발교),1016,1016650,광주시(경안교),1016645,광주시(오포대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1016655,경안교,1016,1016651,광주시(파발교),1016650,광주시(경안교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1016657,광주시(부항교),1016,1016655,경안교,1016651,광주시(파발교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
