station_id,stn_id_aws,datetime,rn,stn_id_aws_expected,aws_map_ok
1001602,560,2024-06-16 17:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-16 18:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-16 19:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-16 20:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-16 21:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-16 22:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-16 23:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 00:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 01:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 02:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 03:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 04:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 05:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 06:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 07:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 08:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 09:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 10:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 11:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 12:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 13:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 14:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 15:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 16:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 17:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 18:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 19:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 20:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 21:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 22:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-17 23:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 00:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 01:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 02:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 03:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 04:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 05:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 06:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 07:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 08:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 09:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 10:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 11:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 12:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 13:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 14:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 15:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 16:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 17:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 18:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 19:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 20:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 21:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 22:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-18 23:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 00:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 01:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 02:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 03:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 04:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 05:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 06:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 07:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 08:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 09:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 10:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 11:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 12:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 13:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 14:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 15:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 16:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 17:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 18:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 19:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 20:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 21:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 22:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-19 23:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 00:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 01:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 02:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 03:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 04:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 05:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 06:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 07:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 08:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 09:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 10:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 11:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 12:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 13:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 14:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 15:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 16:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 17:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 18:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 19:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 20:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 21:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 22:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-20 23:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 00:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 01:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 02:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 03:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 04:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 05:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 06:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 07:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 08:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 09:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 10:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 11:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 12:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 13:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 14:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 15:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 16:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 17:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 18:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 19:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-21 20:00:00,-0.05808416110973257,560,True
1001602,560,2024-06-21 21:00:00,-0.05808416110973257,560,True
1001602,560,2024-06-21 22:00:00,-0.05808416110973257,560,True
1001602,560,2024-06-21 23:00:00,-0.05808416110973257,560,True
1001602,560,2024-06-22 00:00:00,-0.05808416110973257,560,True
1001602,560,2024-06-22 01:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-22 02:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-22 03:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-22 04:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-22 05:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-22 06:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-22 07:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-22 08:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-22 09:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-22 10:00:00,-0.3440369542653391,560,True
1001602,560,2024-06-22 11:00:00,-0.2010605576875358,560,True
1001602,560,2024-06-22 12:00:00,-0.05808416110973257,560,True
1001602,560,2024-06-22 13:00:00,0.6567978217792837,560,True
1001602,560,2024-06-22 14:00:00,1.2287034080904966,560,True
1001602,560,2024-06-22 15:00:00,1.9435853909795129,560,True
1001602,560,2024-06-22 16:00:00,2.8014437704463324,560,True
1001602,560,2024-06-22 17:00:00,3.5163257533353485,560,True
1001602,560,2024-06-22 18:00:00,4.2312077362243645,560,True
1001602,560,2024-06-22 19:00:00,4.660136925957775,560,True
1001602,560,2024-06-22 20:00:00,4.660136925957775,560,True
1001602,560,2024-06-22 21:00:00,4.660136925957775,560,True
1001602,560,2024-06-22 22:00:00,4.8031133225355775,560,True
1001602,560,2024-06-22 23:00:00,4.8031133225355775,560,True
1001620,537,2024-06-15 00:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-15 01:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-15 02:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-15 03:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-15 04:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-15 05:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-15 06:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-15 07:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-15 08:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-15 09:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-15 10:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-15 11:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-15 12:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-15 13:00:00,0.10328847582716072,537,True
1001620,537,2024-06-15 14:00:00,0.1759309203649441,537,True
1001620,537,2024-06-15 15:00:00,1.0476402548183446,537,True
1001620,537,2024-06-15 16:00:00,1.556137366582828,537,True
1001620,537,2024-06-15 17:00:00,2.2825618119606617,537,True
1001620,537,2024-06-15 18:00:00,2.2825618119606617,537,True
1001620,537,2024-06-15 19:00:00,2.2825618119606617,537,True
1001620,537,2024-06-15 20:00:00,2.500489145574012,537,True
1001620,537,2024-06-15 21:00:00,2.500489145574012,537,True
1001620,537,2024-06-15 22:00:00,2.500489145574012,537,True
1001620,537,2024-06-15 23:00:00,2.500489145574012,537,True
1001620,537,2024-06-16 00:00:00,2.500489145574012,537,True
1001620,537,2024-06-16 01:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 02:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 03:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 04:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 05:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 06:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 07:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 08:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 09:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 10:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 11:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 12:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 13:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 14:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 15:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 16:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 17:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 18:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 19:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 20:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 21:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 22:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-16 23:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-17 00:00:00,-0.2599237468617561,537,True
1001620,537,2024-06-17 01:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 02:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 03:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 04:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 05:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 06:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 07:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 08:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 09:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 10:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 11:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 12:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 13:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 14:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 15:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 16:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 17:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 18:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 19:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 20:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 21:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 22:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-17 23:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 00:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 01:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 02:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 03:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 04:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 05:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 06:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 07:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 08:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 09:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 10:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 11:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 12:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 13:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 14:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 15:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 16:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 17:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 18:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 19:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 20:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 21:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 22:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-18 23:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 00:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 01:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 02:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 03:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 04:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 05:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 06:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 07:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 08:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 09:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 10:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 11:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 12:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 13:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 14:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 15:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 16:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 17:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 18:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 19:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 20:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 21:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 22:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-19 23:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 00:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 01:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 02:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 03:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 04:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 05:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 06:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 07:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 08:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 09:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 10:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 11:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 12:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 13:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 14:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 15:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 16:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 17:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 18:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 19:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 20:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 21:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 22:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-20 23:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 00:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 01:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 02:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 03:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 04:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 05:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 06:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 07:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 08:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 09:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 10:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 11:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 12:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 13:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 14:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 15:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 16:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 17:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 18:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 19:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 20:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 21:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 22:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-21 23:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-22 00:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-22 01:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-22 02:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-22 03:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-22 04:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-22 05:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-22 06:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-22 07:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-22 08:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-22 09:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-22 10:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-22 11:00:00,-0.33256619139953947,537,True
1001620,537,2024-06-22 12:00:00,-0.11463885778618937,537,True
1001620,537,2024-06-22 13:00:00,0.03064603128937736,537,True
1001620,537,2024-06-22 14:00:00,0.3938582539782942,537,True
1001620,537,2024-06-22 15:00:00,0.8297129212049944,537,True
1001620,537,2024-06-22 16:00:00,1.9919920338095283,537,True
1001620,537,2024-06-22 17:00:00,3.299556035489629,537,True
1001620,537,2024-06-22 18:00:00,3.8806955917918957,537,True
1001620,537,2024-06-22 19:00:00,4.243907814480813,537,True
1001620,537,2024-06-22 20:00:00,4.243907814480813,537,True
1001620,537,2024-06-22 21:00:00,4.243907814480813,537,True
1001620,537,2024-06-22 22:00:00,4.316550259018596,537,True
1001620,537,2024-06-22 23:00:00,4.534477592631946,537,True
1001622,537,2024-06-15 00:00:00,-0.33256619139953947,537,True
1001622,537,2024-06-15 01:00:00,-0.33256619139953947,537,True
1001622,537,2024-06-15 02:00:00,-0.33256619139953947,537,True
1001622,537,2024-06-15 03:00:00,-0.33256619139953947,537,True
1001622,537,2024-06-15 04:00:00,-0.33256619139953947,537,True
1001622,537,2024-06-15 05:00:00,-0.33256619139953947,537,True
1001622,537,2024-06-15 06:00:00,-0.33256619139953947,537,True
1001622,537,2024-06-15 07:00:00,-0.33256619139953947,537,True
1001622,537,2024-06-15 08:00:00,-0.33256619139953947,537,True
1001622,537,2024-06-15 09:00:00,-0.33256619139953947,537,True
1001622,537,2024-06-15 10:00:00,-0.33256619139953947,537,True
1001622,537,2024-06-15 11:00:00,-0.33256619139953947,537,True
1001622,537,2024-06-15 12:00:00,-0.33256619139953947,537,True
1001622,537,2024-06-15 13:00:00,0.10328847582716072,537,True
1001622,537,2024-06-15 14:00:00,0.1759309203649441,537,True
1001622,537,2024-06-15 15:00:00,1.0476402548183446,537,True
1001622,537,2024-06-15 16:00:00,1.556137366582828,537,True
1001622,537,2024-06-15 17:00:00,2.2825618119606617,537,True
1001622,537,2024-06-15 18:00:00,2.2825618119606617,537,True
1001622,537,2024-06-15 19:00:00,2.2825618119606617,537,True
1001622,537,2024-06-15 20:00:00,2.500489145574012,537,True
1001622,537,2024-06-15 21:00:00,2.500489145574012,537,True
1001622,537,2024-06-15 22:00:00,2.500489145574012,537,True
1001622,537,2024-06-15 23:00:00,2.500489145574012,537,True
1001622,537,2024-06-16 00:00:00,2.500489145574012,537,True
1001622,537,2024-06-16 01:00:00,-0.2599237468617561,537,True
1001622,537,2024-06-16 02:00:00,-0.2599237468617561,537,True
1001622,537,2024-06-16 03:00:00,-0.2599237468617561,537,True
1001622,537,2024-06-16 04:00:00,-0.2599237468617561,537,True
1001622,537,2024-06-16 05:00:00,-0.2599237468617561,537,True
1001622,537,2024-06-16 06:00:00,-0.2599237468617561,537,True
1001622,537,2024-06-16 07:00:00,-0.2599237468617561,537,True
1001622,537,2024-06-16 08:00:00,-0.2599237468617561,537,True
1001622,537,2024-06-16 09:00:00,-0.2599237468617561,537,True
1001622,537,2024-06-16 10:00:00,-0.2599237468617561,537,True
1001622,537,2024-06-16 11:00:00,-0.2599237468617561,537,True
1001622,537,2024-06-16 12:00:00,-0.2599237468617561,537,True
1001622,537,2024-06-16 13:00:00,-0.2599237468617561,537,True
1001622,537,2024-06-16 14:00:00,-0.2599237468617561,537,True
1001622,537,2024-06-16 15:00:00,-0.2599237468617561,537,True
